CODVIA,NOMVIA,NUMERO,NOM_ACTIVITAT,TIPUS,CATEGORIA,LAT,LNG,WEBSITE,TELEFON,HORARI,FONT,BARRI,DISTRICTE,ADRECA,CCAE
1313,c. de l' Església,3,Restaurant Racó del Campanar,restaurant,equipament,41.5471878,2.1082329,https://www.racodelcampanar.com/,+34 655370470,Mo 13:00-16:00; Tu-Th 10:00-16:00; Fr-Su 10:00-20:00,OSM,,DISTRICTE 1,"c. de l' Església, 3",
1296,av. d' Estrasburg,2,Trek,bicycle,comerç,41.5623146,2.0868982,https://www.bicisprint.com/,+34 937 16 68 50,"Mo 17:00-21:00; Tu-Fr 09:00-13:00,17:00-21:00; Sa 09:00-13:00",OSM,,DISTRICTE 1,"av. d' Estrasburg, 2",
1233,av. de Francesc Macià,34,Jutjats de Sabadell,courthouse,equipament,41.5524894,2.0985345,,,,OSM,,DISTRICTE 1,"av. de Francesc Macià, 34",
780,pg. de la Plaça Major,37,El Llit Bar,bar,equipament,41.5476592,2.1084356,https://www.llitbar.cat/,+34 937 128 832,Mo-Fr 16:00-00:00; Sa-Su 11:00-00:00,OSM,,DISTRICTE 1,"pg. de la Plaça Major, 37",
627,c. de Sant Francesc,15,Impaktes Visuals,gift,comerç,41.5510524,2.107647,https://impaktesvisuals.com/,+34 937 26 24 99,"Tu-Sa 11:00-15:30,17:00-20:30",OSM,,DISTRICTE 1,"c. de Sant Francesc, 15",
1604,via Aurèlia,2,Tintoreria World Ecologic Sec,laundry,comerç,41.5552272,2.0952705,,+34 937 17 97 25,"Mo-Fr 09:00-13:30,16:30-20:30; Sa 09:30-13:30",OSM,,DISTRICTE 1,"via Aurèlia, 2",
1142,c. de Jaume I,6-B,Ciclo sport Jaime I,bicycle,comerç,41.5578957,2.0949013,http://ciclosjaumeprimero.blogspot.com.es,+34 937 16 09 15,"Mo-Fr 10:00-13:30,17:00-20:00; Sa 10:00-13:30",OSM,,DISTRICTE 1,"c. de Jaume I, 6-B",
756,ctra. de Prats de Lluçanès,150,Catalana Occidente Sabadell,insurance,oficina,41.5583004,2.1018441,https://www.seguroscatalanaoccidente.com/,+34 935469085,,OSM,,DISTRICTE 1,"ctra. de Prats de Lluçanès, 150",
1587,ctra. de Barcelona,446,Arrahona,hotel,turisme,41.5315646,2.114306,,,,OSM,,DISTRICTE 1,"ctra. de Barcelona, 446",
638,c. de Sant Antoni,13,Museu d'Història de Sabadell,museum,turisme,41.548137,2.1077978,,,,OSM,,DISTRICTE 1,"c. de Sant Antoni, 13",
1458,c. de Castellar del Vallès,222,C.A.P. Creu Alta,clinic,equipament,41.5605371,2.1003567,,,,OSM,,DISTRICTE 1,"c. de Castellar del Vallès, 222",
841,c. del Papa Pius XI,116,"Clínica accidentes de tráfico, Sabadell",clinic,equipament,41.5535059,2.1027843,,,,OSM,,DISTRICTE 1,"c. del Papa Pius XI, 116",
1184,c. de Gràcia,78 bis,Clínica Radiografía,clinic,equipament,41.5490955,2.105812,,,,OSM,,DISTRICTE 1,"c. de Gràcia, 78 bis",
780,pg. de la Plaça Major,48,Abant Joiers,jewelry,comerç,41.5477928,2.1089337,,,"Mo-Su 09:45-13:30,17:00-20:30",OSM,,DISTRICTE 1,"pg. de la Plaça Major, 48",
1512,c. de Calderón,169,Bar Restaurant Olimpic,bar,equipament,41.5461936,2.0999136,,,,OSM,,DISTRICTE 1,"c. de Calderón, 169",
1359,c. del Doctor Puig,4,La Sandvitxeria SBD,restaurant,equipament,41.5485421,2.1093996,https://www.lasandvitxeria.cat/,+34 937271398,Tu-Su 13:00-16:00; Tu-Su 20:00-23:30,OSM,,DISTRICTE 1,"c. del Doctor Puig, 4",
1233,av. de Francesc Macià,46,McDonald's,fast_food,equipament,41.5534853,2.0982693,https://mcdonalds.es,+34 937239601,"Mo-Fr 08:00-22:00; Sa,Su 00:00-01:00,08:00-22:00",OSM,,DISTRICTE 1,"av. de Francesc Macià, 46",
1233,av. de Francesc Macià,46-50,Zara,clothes,comerç,41.5528269,2.0985119,https://www.zara.com,+34 937237374,,OSM,,DISTRICTE 1,"av. de Francesc Macià, 46-50",
1233,av. de Francesc Macià,30,H&M,clothes,comerç,41.5521209,2.0983984,,+34 901120084,Mo-Fr 10:00-21:00; Sa 10:00-21:30,OSM,,DISTRICTE 1,"av. de Francesc Macià, 30",
569,c. de Sol i Padrís,97,PCsWOW,computer,comerç,41.5366393,2.1194407,,,,OSM,,DISTRICTE 1,"c. de Sol i Padrís, 97",
657,c. de la Salut,53,Sabway,electronics,comerç,41.5505591,2.1097593,http://sabway.es,+34937250757,"Mo-Fr 10:00-14:00, 17:00-20:00; Sa 11:00-14:00",OSM,,DISTRICTE 1,"c. de la Salut, 53",
767,rda. de Ponent,183,Fancy Disseny,toys,comerç,41.5491956,2.0982796,https://www.juguetesfancy.com/,+34 937275979,Mo-Sa 16:30-20:30,OSM,,DISTRICTE 1,"rda. de Ponent, 183",
1584,c. de Batllevell,115,Policia Nacional,police,equipament,41.5573018,2.1078187,,,,OSM,,DISTRICTE 1,"c. de Batllevell, 115",
1427,c. de Colom,36,Ferreteria Feu,hardware,comerç,41.5464719,2.1041761,,,,OSM,,DISTRICTE 1,"c. de Colom, 36",
1456,pl. de Catalunya,1,Banco Sabadell,bank,equipament,41.5498118,2.0990316,,,,OSM,,DISTRICTE 1,"pl. de Catalunya, 1",
450,c. de Zurbano,3 baix-B,Centre Radiològic SBD,doctors,equipament,41.540815,2.1111115,http://www.crsbd.info,+34 937450324,"Mo, We 08:30-13:00,15:30-19:00; Tu, Th 08:30-13:00,15:30-20:00; Fr 08:30-13:00,15:30-17:00",OSM,,DISTRICTE 1,"c. de Zurbano, 3 baix-B",
617,c. de Sant Joan,23-31,ARATOP BCN,company,oficina,41.5475945,2.1096939,http://www.aratopbcn.es,+34 646913446,,OSM,,DISTRICTE 1,"c. de Sant Joan, 23-31",
514,c. de la Unió,100,Casal d'Avis Plaça Vallès,social_facility,equipament,41.5460572,2.1028306,,,,OSM,,DISTRICTE 1,"c. de la Unió, 100",
1427,c. de Colom,53,Clinica Veterinaria del Centre,veterinary,equipament,41.5460807,2.1034639,,,Mo-Fr 10:00-20:30; Sa 10:00-13:30,OSM,,DISTRICTE 1,"c. de Colom, 53",
496,pl. del Vallès,3,UEC Sabadell de la Fundació MAIN,school,equipament,41.5457524,2.1026529,https://www.fundaciomain.org/,+34 937 25 77 04,,OSM,,DISTRICTE 1,"pl. del Vallès, 3",
1427,c. de Colom,46,Cal Blau Sabadell,supermarket,comerç,41.5463029,2.1037066,,,Mo-Fr 08:00-20:00; Sa 10:00-08:30,OSM,,DISTRICTE 1,"c. de Colom, 46",
618,pl. de Sant Jaume,41,Bon Día,cafe,equipament,41.5462667,2.1039078,,,Mo-Sa 06:45-20:00,OSM,,DISTRICTE 1,"pl. de Sant Jaume, 41",
619,c. de Sant Jaume,27,Restaurant Rubión,restaurant,equipament,41.5462346,2.1044683,https://rubion.es/,+34 937 27 88 77,Tu-Su 13:00-17:00; Fr-Sa 19:30-23:00,OSM,,DISTRICTE 1,"c. de Sant Jaume, 27",
965,av. de Matadepera,,Rico Kebab,fast_food,equipament,41.5632866,2.0906106,,,,OSM,,DISTRICTE 1,"av. de Matadepera, nan",
965,av. de Matadepera,7,"Farmàcia Relat Vidal, Jordi",pharmacy,equipament,41.5635881,2.0905697,,+34937161065,,OSM,,DISTRICTE 1,"av. de Matadepera, 7",
1157,rbla. d' Ibèria,97,Iglesia Evangélica Centro Familiar Cristiano Sabadell,place_of_worship,equipament,41.5409948,2.0984155,,,,OSM,,DISTRICTE 1,"rbla. d' Ibèria, 97",
679,c. de la Rosa,22,Autoescola l'Asfalt,driving_school,equipament,41.5472344,2.1080363,https://lasfalt.com/,+34 937254892,"Mo-Fr 10:00-13:00, 17:00-21:00",OSM,,DISTRICTE 1,"c. de la Rosa, 22",
780,pg. de la Plaça Major,51-55,Natura,gift,comerç,41.5479919,2.1084656,https://www.naturaselection.com/,+34937278408,Mo-Sa 10:00-21:00,OSM,,DISTRICTE 1,"pg. de la Plaça Major, 51-55",
780,pg. de la Plaça Major,59,Heladería Italiana Olivier,ice_cream,equipament,41.5481833,2.1084148,,,,OSM,,DISTRICTE 1,"pg. de la Plaça Major, 59",
780,pg. de la Plaça Major,43,Nazar,restaurant,equipament,41.5477867,2.1084492,,+34938 32 76 54,,OSM,,DISTRICTE 1,"pg. de la Plaça Major, 43",
780,pg. de la Plaça Major,41,Lotería N. 1 de Sabadell,lottery,comerç,41.5477211,2.1084408,https://loteriasabadell1.com/,+34937256135,"Mo-Fr 09:00-13:00,16:30-20:00; Sa 09:00-13:00",OSM,,DISTRICTE 1,"pg. de la Plaça Major, 41",
780,pg. de la Plaça Major,39,Helados i torrones Vda. Asensi,ice_cream,equipament,41.5476944,2.1084368,https://www.viudaasensi.com/,+34937261140,"Mo-Su 10:00-13:30, 17:00-20:30",OSM,,DISTRICTE 1,"pg. de la Plaça Major, 39",
679,c. de la Rosa,2,1800 Botiga Dolça,confectionery,comerç,41.5474904,2.1083914,,+34 937258197,"Mo-Sa 10:30-13:30, 17:30-21:00",OSM,,DISTRICTE 1,"c. de la Rosa, 2",
679,c. de la Rosa,28,Sushi21,restaurant,equipament,41.5471595,2.1078983,https://www.sushi21.es/,+34931779353,"Mo-Fr 12:00-15:45, 20:00-23:45; Sa 12:30-15:45, 19:45-00:00; Su 12:30-15:45, 20:00-23:45",OSM,,DISTRICTE 1,"c. de la Rosa, 28",
679,c. de la Rosa,7,Blot,gift,comerç,41.5472752,2.1082405,,+34937105589,Mo-Sa 10:30-20:30,OSM,,DISTRICTE 1,"c. de la Rosa, 7",
780,pg. de la Plaça Major,27,,tobacco,comerç,41.5473851,2.1085477,,,,OSM,,DISTRICTE 1,"pg. de la Plaça Major, 27",
780,pg. de la Plaça Major,21,Calzedonia,clothes,comerç,41.547354,2.1085619,https://es.calzedonia.com/,+34937277424,,OSM,,DISTRICTE 1,"pg. de la Plaça Major, 21",
780,pg. de la Plaça Major,9,Casas,shoes,comerç,41.5471408,2.1085376,https://www.casasclub.com/,+34 937 25 94 78,Mo-Fr 10:00-20:30; Sa 10:00-21:00,OSM,,DISTRICTE 1,"pg. de la Plaça Major, 9",
1184,c. de Gràcia,2,DepilStore,beauty,comerç,41.547234,2.107687,,+34 937 48 01 67,,OSM,,DISTRICTE 1,"c. de Gràcia, 2",
979,c. del Marquès de Comillas,139,Ca l'Àngel,restaurant,equipament,41.5453195,2.1162312,,,,OSM,,DISTRICTE 1,"c. del Marquès de Comillas, 139",
588,c. de Sau,,Plt. Cárnica,butcher,comerç,41.5493072,2.1274724,,,,OSM,,DISTRICTE 1,"c. de Sau, nan",
452,rda. de Zamenhof,153,Dia,supermarket,comerç,41.55025,2.0994723,https://www.dia.es,,"Mo-Sa 09:00-14:00, 17:00-21:00",OSM,,DISTRICTE 1,"rda. de Zamenhof, 153",
452,rda. de Zamenhof,145,"Farmàcia Pareja Cozcolluela, Josep Manel",pharmacy,equipament,41.5504459,2.1002161,http://www.farmaciapareja.com,+34 937265628,"Sa,Su 09:00-22:00; Mo-Fr 08:00-22:00",OSM,,DISTRICTE 1,"rda. de Zamenhof, 145",
452,rda. de Zamenhof,107-117,BonÀrea,supermarket,comerç,41.5508009,2.1017476,https://www.bonarea.es/,+34 937450737,Mo-Sa 09:00-20:45; Su 09:00-14:00,OSM,,DISTRICTE 1,"rda. de Zamenhof, 107-117",
638,c. de Sant Antoni,20,La Llar del Llibre,books,comerç,41.5482098,2.1076778,http://www.llardellibre.cat,+34 927255959,"Mo-Fr 09:00-14:00, 16:30-20:30; Sa 09:00-11:00, 12:00-14:00",OSM,,DISTRICTE 1,"c. de Sant Antoni, 20",
598,c. de Sant Vicenç,80,Sorli Discau,supermarket,comerç,41.5517155,2.1012664,https://www.sorlidiscau.es,+34 937156612,Mo-Sa 09:00-21:00,OSM,,DISTRICTE 1,"c. de Sant Vicenç, 80",
638,c. de Sant Antoni,5,Cafés PONT,coffee,comerç,41.5483227,2.1080186,https://www.cafespont.com/tienda-st-antoni/,+34 937260546,"Mo-Sa 08:00-14:00, 15:30-20:30",OSM,,DISTRICTE 1,"c. de Sant Antoni, 5",
1005,c. de Manuel de Falla,16,Servicios de Ferretería VIPE,hardware,comerç,41.5485493,2.0897802,,+34 937451095,"Mo-Fr 08:00-13:00, 15:00-19:00; Sa 09:00-13:30",OSM,,DISTRICTE 1,"c. de Manuel de Falla, 16",
938,c. de Miquel Àngel,15,Papeleria Cristina,stationery,comerç,41.5483509,2.0870243,,+34 937276793,"Mo-Fr 07:30-13:30, 17:00-20:00; Sa 07:30-13:30; Su 08:30-13:30",OSM,,DISTRICTE 1,"c. de Miquel Àngel, 15",
1151,c. de la Indústria,34,Sorli Discau,supermarket,comerç,41.5473691,2.1134845,https://www.sorli.com,+34 935610360,Mo-Sa 08:45-20:45,OSM,,DISTRICTE 1,"c. de la Indústria, 34",
1151,c. de la Indústria,30,,post_office,equipament,41.5472522,2.1122201,https://www.correos.es/,+34 902197197,Mo-Fr 08:30-20:30; Sa 09:30-13:00,OSM,,DISTRICTE 1,"c. de la Indústria, 30",
617,c. de Sant Joan,35,Aliance Française de Sabadell,language_school,equipament,41.5475012,2.1098,https://www.afsabadell.org/,+34 937269644,"Mo-Fr 10:00-13:00, 16:00-21:00; Sa 10:00-13:00",OSM,,DISTRICTE 1,"c. de Sant Joan, 35",
638,c. de Sant Antoni,27,Ho fem a Mida,furniture,comerç,41.5479815,2.1074228,https://www.hofemamida.com/,+34 930091870,"Mo-Sa 09:30-13:30, 16:30-20:30",OSM,,DISTRICTE 1,"c. de Sant Antoni, 27",
1165,c. de Gustavo Adolfo Bécquer,117,Charter,supermarket,comerç,41.5517716,2.0821353,https://www.consum.es/supermercados/sabadell-becquer/,+34 937 20 34 62,Mo-Sa 09:00-21:30,OSM,,DISTRICTE 1,"c. de Gustavo Adolfo Bécquer, 117",
569,c. de Sol i Padrís,116,"Farmàcia Capdevila Bassols, Anna M.",pharmacy,equipament,41.5353796,2.1194049,,+34937122574,,OSM,,DISTRICTE 1,"c. de Sol i Padrís, 116",
11816,pl. de l' Imperial,2,MR. UNDÉCIMO,restaurant,equipament,41.5409563,2.112175,https://mrundecimo.com/,+34936035928,mo-su 13:00-23:30,OSM,,DISTRICTE 1,"pl. de l' Imperial, 2",
767,rda. de Ponent,172,Atelier Descans,furniture,comerç,41.5492238,2.0987259,https://atelierdescans.com/,+34 931 05 07 11,Tu-Sa 10:00-13:30; Tu-Fr 17:00-20:30; Mo 17:00-20:30,OSM,,DISTRICTE 1,"rda. de Ponent, 172",
767,rda. de Ponent,1,"Farmàcia Corominas Riqué, Cristina",pharmacy,equipament,41.5448666,2.0996551,,+34937269704,,OSM,,DISTRICTE 1,"rda. de Ponent, 1",
659,c. de Sallarès i Pla,140,"Farmàcia Garriga Majo, Marta",pharmacy,equipament,41.5424785,2.1139767,,+34937259757,,OSM,,DISTRICTE 1,"c. de Sallarès i Pla, 140",
659,c. de Sallarès i Pla,4,Tesorería General de la Seguridad Social,government,oficina,41.5461163,2.1118579,,,,OSM,,DISTRICTE 1,"c. de Sallarès i Pla, 4",
1370,raval de Dins,17,Consulta Dra. Imma Viñolas,doctors,equipament,41.5497711,2.1081885,https://www.draimmavinolas.com/,,Mo-Su 09:00-18:00,OSM,,DISTRICTE 1,"raval de Dins, 17",
1538,c. de Borràs,8,"Farmàcia Garrell Capdevila, Joan",pharmacy,equipament,41.5516125,2.1036518,,,"PH,Mo-Su 09:00-22:00",OSM,,DISTRICTE 1,"c. de Borràs, 8",
714,c. dels Reis Catòlics,149,Mudanzas Guerrero,moving_company,oficina,41.5229937,2.1157063,https://mudanzasguerrero.es/,,Mo-Fr 09:00-19:00,OSM,,DISTRICTE 1,"c. dels Reis Catòlics, 149",
1296,av. d' Estrasburg,74,Parrilla 380,restaurant,equipament,41.5616919,2.0840423,,,,OSM,,DISTRICTE 1,"av. d' Estrasburg, 74",
1588,av. de Barberà,382,Casa Antonia,clothes,comerç,41.5306732,2.1166094,,+34 937102611,Mo-Sa 09:00-21:00,OSM,,DISTRICTE 1,"av. de Barberà, 382",
474,c. de Vidal,146,Servei d'informació i atenció a les dones (SIAD) de Sabadell,social_facility,equipament,41.55398,2.11259,,+34 937 246167,,OSM,,DISTRICTE 1,"c. de Vidal, 146",
474,c. de Vidal,146,SAI Sabadell (local),social_facility,equipament,41.554097,2.1124621,,+34 937 246167; +34 937 246168,,OSM,,DISTRICTE 1,"c. de Vidal, 146",
1649,c. d' Àngel Guimerà,25,Farrés Junyent Assessors,lawyer,oficina,41.5446264,2.1082833,https://www.farresjunyent.es/,+34 937270523,"Mo-Th 09:00-13:30, 16:00-19:00; Fr 09:00-14:00",OSM,,DISTRICTE 1,"c. d' Àngel Guimerà, 25",
756,ctra. de Prats de Lluçanès,84-89,"Farmàcia Torres Costa, L. / Matarranz Torres, L.",pharmacy,equipament,41.5569889,2.1020879,,+34937161383,"Mo-Fr 09:00-13:30,16:45-20:15+; PH,Su off; Sa 09:00-13:30,16:45-20:15; Sa off",OSM,,DISTRICTE 1,"ctra. de Prats de Lluçanès, 84-89",
1233,av. de Francesc Macià,38,Contenidos Click,company,oficina,41.552789,2.0984058,https://contenidosclick.es,+34 635012018,Mo-Fr 09:00-18:00,OSM,,DISTRICTE 1,"av. de Francesc Macià, 38",
1329,c. d' Elcano,79,Isabdaretillo,hardware,comerç,41.5267896,2.1140717,,,Mo-Sa 09:00-13:00,OSM,,DISTRICTE 1,"c. d' Elcano, 79",
1537,c. de Borrell,35,M & S Perruquers,hairdresser,comerç,41.5412461,2.1147164,,+34 937 275 762,,OSM,,DISTRICTE 1,"c. de Borrell, 35",
1537,c. de Borrell,86,Papanatas,bar,equipament,41.5411452,2.1150476,,+34 675490377,,OSM,,DISTRICTE 1,"c. de Borrell, 86",
985,c. de Marià Fortuny,10,CalaBoca,restaurant,equipament,41.548527,2.1090319,,+34 931937323,,OSM,,DISTRICTE 1,"c. de Marià Fortuny, 10",
1184,c. de Gràcia,16,El Grazia,restaurant,equipament,41.5474673,2.107521,,+34 937 25 43 63,,OSM,,DISTRICTE 1,"c. de Gràcia, 16",
1256,c. d'en Font,2,Colón,bar,equipament,41.5469911,2.1055757,,+34 937 25 01 20,,OSM,,DISTRICTE 1,"c. d'en Font, 2",
491,c. de les Valls,10,Diari de Sabadell,newspaper,oficina,41.5490949,2.1078488,,,,OSM,,DISTRICTE 1,"c. de les Valls, 10",
9313,c. de Can Mimó,25,"Serret Mobles a Mida, S.L.",joiner,taller,41.5407887,2.137614,https://www.serretmoblesamida.com/,+34 937 45 90 67,Mo-Fr 09:00-17:00,OSM,,DISTRICTE 1,"c. de Can Mimó, 25",
637,c. de Sant Antoni Maria Claret,15,Maximmus Pizzeria Napoletana,restaurant,equipament,41.5465271,2.1096379,https://www.maximmus.es,+34 683118819,"We-Su 13:00-16:00,20:00-24:00",OSM,,DISTRICTE 1,"c. de Sant Antoni Maria Claret, 15",
1445,c. de Cervantes,2,Centros H2O,beauty,comerç,41.5417794,2.1109701,https://www.centrosh2o.com/,+34610111694,Mo-Fr 10:00-21:00; Sa 10:00-14:00,OSM,,DISTRICTE 1,"c. de Cervantes, 2",
1622,c. d' Arimon,51,Casa,guest_house,turisme,41.5507203,2.1133372,,+34 937279497,,OSM,,DISTRICTE 1,"c. d' Arimon, 51",
1697,c. d' Àger,6,Mercadona,supermarket,comerç,41.5709492,2.0820138,,,,OSM,,DISTRICTE 1,"c. d' Àger, 6",
965,av. de Matadepera,,Caixabank,bank,equipament,41.5699127,2.0851788,https://www.caixabank.es,,,OSM,,DISTRICTE 1,"av. de Matadepera, nan",
1429,rda. de Collsalarca,,Sorli Discau,supermarket,comerç,41.5700832,2.0855945,,,,OSM,,DISTRICTE 1,"rda. de Collsalarca, nan",
1429,rda. de Collsalarca,,La Sirena,frozen_food,comerç,41.5702438,2.0859432,https://www.lasirena.es/,,,OSM,,DISTRICTE 1,"rda. de Collsalarca, nan",
1543,c. de la Bonaigua,,Locutorio,mobile_phone,comerç,41.5689013,2.0875606,,,,OSM,,DISTRICTE 1,"c. de la Bonaigua, nan",
1543,c. de la Bonaigua,,Fruitadona,greengrocer,comerç,41.5693026,2.0886388,,,,OSM,,DISTRICTE 1,"c. de la Bonaigua, nan",
1543,c. de la Bonaigua,,Charter,supermarket,comerç,41.5694732,2.0888078,https://www.consum.es/supermercados/sabadell-bonaigua/,,,OSM,,DISTRICTE 1,"c. de la Bonaigua, nan",
1466,c. del Carme,10,"Farmàcia Bagan Tapioles, Montserrat",pharmacy,equipament,41.5487159,2.1113324,,+34937250303,,OSM,,DISTRICTE 1,"c. del Carme, 10",
469,c. de Viladomat,20-24,"Farmàcia Mujal Viñals, Assumpció",pharmacy,equipament,41.5400118,2.1049833,,+34937100543,,OSM,,DISTRICTE 1,"c. de Viladomat, 20-24",
1588,av. de Barberà,226,"Farmàcia Bofi Martinez, Patricia",pharmacy,equipament,41.5350045,2.114534,,+34938545286,,OSM,,DISTRICTE 1,"av. de Barberà, 226",
978,pl. de Marquilles,4,"Farmàcia Pons Samaranch, Isabel",pharmacy,equipament,41.5460525,2.1056977,,+34937256745,"PH,Mo-Su 09:00-22:00",OSM,,DISTRICTE 1,"pl. de Marquilles, 4",
1674,via Alexandra,37,"Farmàcia Puig Camarero, Lluis",pharmacy,equipament,41.5550041,2.0875782,,,,OSM,,DISTRICTE 1,"via Alexandra, 37",
507,c. de València,19,"Farmàcia Martín Poveda, Ma. Dolores",pharmacy,equipament,41.5657766,2.0957131,,+34937166238,,OSM,,DISTRICTE 1,"c. de València, 19",
1009,c. de Malta,70,"Farmàcia Busquet Mitjà, M. Àngels",pharmacy,equipament,41.5470038,2.0836812,,+34937204911,,OSM,,DISTRICTE 1,"c. de Malta, 70",
1587,ctra. de Barcelona,219,"Farmàcia Montané Bombardó, Glòria",pharmacy,equipament,41.5386801,2.1077842,,+34937260539,,OSM,,DISTRICTE 1,"ctra. de Barcelona, 219",
1609,pl. de Còrdova,14-15,"Farmàcia Franco García, M. Pilar",pharmacy,equipament,41.5609502,2.0826251,,+34937465026,,OSM,,DISTRICTE 1,"pl. de Còrdova, 14-15",
560,c. de Tàcit,1,"Farmàcia Borrás Urtubia, Teresa",pharmacy,equipament,41.5513339,2.0853661,,+34937161120,,OSM,,DISTRICTE 1,"c. de Tàcit, 1",
470,c. de Vila Cinca,89,"Farmàcia Escarra Caldes, Pere",pharmacy,equipament,41.5562216,2.1051443,,+34937162311,,OSM,,DISTRICTE 1,"c. de Vila Cinca, 89",
1587,ctra. de Barcelona,74,"Farmàcia Marcet Vicens, Jordi",pharmacy,equipament,41.541889,2.1043095,,+34937478020,,OSM,,DISTRICTE 1,"ctra. de Barcelona, 74",
1524,c. de Brutau,187,"Farmàcia Montserrat Marco, M. Antònia",pharmacy,equipament,41.5379091,2.1164587,,+34937103645,,OSM,,DISTRICTE 1,"c. de Brutau, 187",
770,av. de Polinyà,65,"Farmàcia Borja Fernandez, Laia",pharmacy,equipament,41.5611258,2.12868,,+34937252920,,OSM,,DISTRICTE 1,"av. de Polinyà, 65",
780,pg. de la Plaça Major,29,Farmàcia Anna Garriga Majó,pharmacy,equipament,41.5475242,2.1084229,,+34937255353,,OSM,,DISTRICTE 1,"pg. de la Plaça Major, 29",
1444,c. de Cèsar Torras,132,"Farmàcia Blanchart Tintó, Meritxell",pharmacy,equipament,41.5408286,2.0959904,,+34937267104,,OSM,,DISTRICTE 1,"c. de Cèsar Torras, 132",
1260,c. Florit,28,"Farmàcia Tous Geulen, Josep M.",pharmacy,equipament,41.56262,2.1034496,,+34937168458,,OSM,,DISTRICTE 1,"c. Florit, 28",
621,c. de Sant Isidor,80,"Farmàcia Mora Palà, Mireia",pharmacy,equipament,41.5525699,2.0828473,,+34937163052,,OSM,,DISTRICTE 1,"c. de Sant Isidor, 80",
641,rda. de Santa Maria,28 A,"Farmàcia Esteban, M. Teresa - Lopera, M. Teresa",pharmacy,equipament,41.5318087,2.1212239,,+34937102295,,OSM,,DISTRICTE 1,"rda. de Santa Maria, 28 A",
